email,timestamp,emotion,confidence,model_type,session_id
Raj,2025-04-26 11:11:51,happy,0.14668773114681244,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,happy,0.14649991691112518,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,happy,0.14632846415042877,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.1462346911430359,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.14693374931812286,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.14767952263355255,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,surprise,0.14815549552440643,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.14752978086471558,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.14922678470611572,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,fear,0.14777469635009766,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:51,happy,0.14676792919635773,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.1476011872291565,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14677931368350983,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.1473129242658615,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14678674936294556,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.147176593542099,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14769934117794037,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.1468922346830368,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14681361615657806,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14809629321098328,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,fear,0.14656135439872742,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.14727458357810974,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.14676079154014587,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.14676079154014587,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:52,happy,0.14731593430042267,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,happy,0.14731593430042267,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,fear,0.14672574400901794,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,angry,0.14617547392845154,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,angry,0.14636096358299255,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,angry,0.14676573872566223,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,happy,0.14758552610874176,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,happy,0.14758552610874176,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,angry,0.14708296954631805,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,fear,0.14615274965763092,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,fear,0.14615274965763092,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,happy,0.14634984731674194,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:53,angry,0.14774808287620544,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,happy,0.1472974419593811,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.14800642430782318,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.14800642430782318,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.1466711461544037,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.14645054936408997,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.14724640548229218,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.14728695154190063,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.14740422368049622,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.14785832166671753,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.14785832166671753,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.1468929499387741,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,fear,0.14704875648021698,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:54,angry,0.14772461354732513,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1468430906534195,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1468430906534195,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,fear,0.14744392037391663,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1480061113834381,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,fear,0.14750605821609497,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1475323885679245,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1475323885679245,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1473952978849411,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,angry,0.1473952978849411,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,happy,0.14687064290046692,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,happy,0.14687064290046692,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,fear,0.14780229330062866,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:55,fear,0.14728067815303802,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,happy,0.14625734090805054,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.147579625248909,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.147579625248909,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,happy,0.1470182240009308,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.1475650668144226,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.14710047841072083,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.14710047841072083,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.14717018604278564,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.1475544273853302,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,happy,0.1472373902797699,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,fear,0.14746883511543274,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,happy,0.14766785502433777,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:56,happy,0.14766785502433777,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14652113616466522,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14716888964176178,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14716888964176178,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14711178839206696,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14680172502994537,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14694920182228088,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14699725806713104,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14699725806713104,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14770764112472534,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14760221540927887,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14726361632347107,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14742013812065125,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:57,fear,0.14742013812065125,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14758367836475372,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14758367836475372,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14740300178527832,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14735382795333862,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1475548893213272,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1470666527748108,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1470666527748108,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1477455198764801,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1477455198764801,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14714543521404266,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.1473727971315384,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
Raj,2025-04-26 11:11:58,fear,0.14748963713645935,doctor-patient,27060a5d-614a-4037-a408-1be7e087824b
