email,timestamp,emotion,confidence,model_type,session_id
Ravi,2025-04-26 14:51:56,neutral,0.4374968111515045,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,angry,0.7939140200614929,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,angry,0.6798334121704102,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,angry,0.572744607925415,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.6679221987724304,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.3492366671562195,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.6846620440483093,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.4907042682170868,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.643907368183136,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.446646511554718,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:56,neutral,0.6709935665130615,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.6402469277381897,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.5411487221717834,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.7550209760665894,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.7161680459976196,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,angry,0.5528334975242615,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,angry,0.5528334975242615,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.6621367335319519,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.5219210386276245,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.8088607788085938,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,angry,0.5634406805038452,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:57,neutral,0.550677478313446,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6922908425331116,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6344591379165649,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6344591379165649,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.5768599510192871,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6780250072479248,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6780250072479248,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6953353881835938,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.5967250466346741,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.7510234713554382,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,angry,0.5775407552719116,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:58,neutral,0.6702343821525574,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,neutral,0.5458234548568726,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,neutral,0.49583327770233154,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,neutral,0.5233230590820312,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,neutral,0.7156953811645508,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,angry,0.5701732635498047,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,neutral,0.6927786469459534,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,angry,0.7517499327659607,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,angry,0.7517499327659607,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:51:59,happy,0.4616446793079376,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,happy,0.4616446793079376,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,happy,0.454871267080307,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,angry,0.7226330041885376,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,angry,0.6332495212554932,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,happy,0.4772777557373047,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,happy,0.4772777557373047,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,neutral,0.5435738563537598,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,angry,0.476275771856308,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:00,neutral,0.6610620617866516,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.5955222249031067,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,neutral,0.5268946290016174,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.7279751300811768,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.5764098167419434,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.6399029493331909,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,neutral,0.5842756628990173,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,neutral,0.4825412929058075,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.5399147272109985,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
Ravi,2025-04-26 14:52:01,angry,0.8044630289077759,doctor-patient,d12fa3d1-6344-49c4-89bc-aa0eb1e69fa5
