email,timestamp,emotion,confidence,model_type,session_id
kit,2025-05-04 10:23:17,neutral,0.5237932205200195,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:17,neutral,0.6685160398483276,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:17,neutral,0.5121129751205444,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:17,neutral,0.7303394079208374,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:17,neutral,0.7716106176376343,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:17,neutral,0.6752724051475525,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,neutral,0.6230160593986511,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,happy,0.41760706901550293,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,happy,0.5082390308380127,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,neutral,0.7608529329299927,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,neutral,0.6868144869804382,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,neutral,0.8131652474403381,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:18,neutral,0.5413389801979065,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:19,neutral,0.73448646068573,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:19,neutral,0.7302433252334595,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:19,neutral,0.9497524499893188,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:19,neutral,0.9576787948608398,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
kit,2025-05-04 10:23:19,neutral,0.8639176487922668,doctor-patient,66df0467-e87c-4f2b-8d2d-ab0ede9d17fe
